sample	PC1	PC2	ancestry
CPCT02080029	1.44706920827768	-2.79732353533584	hartwig
CPCT02080031	-2.42212899940669	0.717899038038495	hartwig
CPCT02080036	-2.66132530689348	0.836118011974296	hartwig
CPCT02080039	-3.06955653387086	0.784550415495291	hartwig
CPCT02080047	-4.21382710567508	0.519480137107599	hartwig
CPCT02080049	-3.37094610684215	0.346476967671781	hartwig
CPCT02080053	-2.98269983250024	0.534670439062153	hartwig
CPCT02080055	-3.22973875084685	-0.98021882405058	hartwig
CPCT02080056	-3.96423670528903	0.919878720209695	hartwig
CPCT02080060	-2.98470806756661	1.45404346901046	hartwig
CPCT02080063	-3.33416749131875	-0.382046264729138	hartwig
CPCT02080064	-2.98150464840719	0.748824672259627	hartwig
CPCT02080067	-3.89895277927694	0.764031124613286	hartwig
CPCT02080069	-3.1519168701571	0.488438987014225	hartwig
CPCT02080070	-3.24435288825006	-0.383378346698942	hartwig
CPCT02080072	-3.0581779812067	0.855342807757978	hartwig
CPCT02080073	-1.78722546680722	0.461688000906683	hartwig
CPCT02080076	-3.64058309327205	1.01522962731068	hartwig
CPCT02080095	-3.51475570099059	0.669176729542656	hartwig
CPCT02080100	-3.81192509016801	0.886813786360224	hartwig
CPCT02080103	-4.43217826980929	0.648202098481338	hartwig
CPCT02080106	-3.43123050552923	0.450135423159709	hartwig
CPCT02080112	-3.68031801264534	0.716042667235017	hartwig
CPCT02080122	-4.16341317468729	1.50757545487963	hartwig
CPCT02080125	-3.27144315851824	0.626862265131808	hartwig
CPCT02080127	-3.69805450566177	0.830328548490893	hartwig
CPCT02080128	-3.66315057879844	0.591278257715731	hartwig
CPCT02080143	-3.64106253538787	-0.703567726114538	hartwig
CPCT02080153	-3.60030626097499	0.848656669573037	hartwig
CPCT02080170	2.57114714540752	1.21383188790898	hartwig
CPCT02080173	-0.279234797344077	0.751176610158446	hartwig
CPCT02080183	-3.8841670593151	0.619302252377773	hartwig
CPCT02080184	-2.46176562253307	-0.081811787461074	hartwig
CPCT02080196	-2.82660058812866	0.816722048481813	hartwig
CPCT02080200	-2.90374399488232	0.0010377444153081	hartwig
CPCT02080216	-4.06145722663657	1.04085284015266	hartwig
CPCT02080228	-2.43929175809768	0.000868861783345727	hartwig
CPCT02080243	-3.71615666230117	0.358857227037608	hartwig
CPCT02080250	-3.62953152332464	0.0629151959859022	hartwig
CPCT02080253	-3.03351684697383	0.593325301940469	hartwig
CPCT02080254	-3.2754674770372	0.265537412950011	hartwig
CPCT02080261	-3.59389550556413	0.579699553743728	hartwig
CPCT02080285	-4.17677947892965	0.262502683961321	hartwig
CPCT02080288	-3.31117245590869	1.26406034156468	hartwig
CPCT02080290	2.57114714540752	1.21383188790898	hartwig
CPCT02080296	-3.0295229053631	0.207100682585793	hartwig
CPCT02080300	-3.38519155071483	-0.156008043353382	hartwig
CPCT02080312	-3.18286184920793	0.237586702637909	hartwig
CPCT02090034	-3.5403017506577	1.12349372712101	hartwig
CPCT02090062	-3.78934992193009	0.46355077042598	hartwig
CPCT02100002	-3.25429461617511	0.640557595312055	hartwig
CPCT02100007	-3.40565872934183	-0.714054391576641	hartwig
CPCT02100011	-2.91718138387641	0.418631811430338	hartwig
CPCT02100017	-3.15810429309213	0.765802508969391	hartwig
CPCT02100020	-3.86021135033608	0.264211366731563	hartwig
CPCT02100021	-3.84744860358906	1.31368311392649	hartwig
CPCT02100023	-3.3543972792899	1.49457614998745	hartwig
CPCT02100024	-3.1419928634082	-0.160114997842423	hartwig
CPCT02100027	-3.33991748639022	1.49994002825282	hartwig
CPCT02100028	-3.7306507616088	0.902878853504677	hartwig
CPCT02100029	-2.93421282819265	1.28095711949571	hartwig
CPCT02100035	-3.13933434949737	0.553114810625946	hartwig
CPCT02100037	-2.8015144389175	-0.494296620336682	hartwig
CPCT02100043	-2.98273199755575	0.602508852485689	hartwig
CPCT02100048	2.09834623455635	-6.65618677700229	hartwig
CPCT02100049	-3.87718903246858	0.462544112575055	hartwig
CPCT02100050	1.53915041955953	-3.53177129968258	hartwig
CPCT02100051	-3.02172073333699	-0.288708156846072	hartwig
CPCT02100055	-2.73779814267397	0.287405574602034	hartwig
CPCT02100066	-4.37019733779846	0.120758653038686	hartwig
CPCT02100067	1.44706920827768	-2.79732353533584	hartwig
CPCT02100075	-2.95180617694141	1.01228212115583	hartwig
CPCT02100079	-3.06960032248962	0.845082282267567	hartwig
CPCT02100093	-3.09527254340366	0.354178963376124	hartwig
CPCT02100102	-3.04889006682996	0.685039116774378	hartwig
CPCT02100104	-2.99392572102625	0.126127915700381	hartwig
CPCT02100105	-4.02917170789114	1.20341860637616	hartwig
CPCT02100110	-3.43487405032758	0.543536150064187	hartwig
CPCT02100115	-2.85871090712274	1.40032668572295	hartwig
CPCT02100117	-3.08801910228214	0.204880267207954	hartwig
CPCT02100125	-3.7813176691479	0.978854399402803	hartwig
CPCT02100132	5.4236133768289	0.996661810619766	hartwig
CPCT02100164	-4.22596365887286	1.2137430693022	hartwig
CPCT02100170	-4.37283136844307	-0.156506155122593	hartwig
CPCT02100187	-1.7633340642591	-0.223180014395812	hartwig
CPCT02100195	-3.3244392613162	1.07848252205765	hartwig
CPCT02110004	-3.77080808246674	0.838860255228951	hartwig
CPCT02110020	-3.31064889604505	0.868466315479275	hartwig
CPCT02110023	-3.71406864927542	0.0323134609044492	hartwig
CPCT02110028	-3.36883944981413	0.977724027526399	hartwig
CPCT02110029	-3.58907458387505	0.541416652298068	hartwig
CPCT02110030	-3.13421846864062	0.606430932836798	hartwig
CPCT02110042	-2.97018794351572	1.31591570232113	hartwig
CPCT02110049	-3.76731506446527	-0.149745509646622	hartwig
CPCT02110050	-2.85524747353021	-0.179221644513507	hartwig
CPCT02110056	-1.55756898460904	-1.62787137485248	hartwig
CPCT02110057	-2.91755550766131	-0.140205497740563	hartwig
CPCT02110063	-3.43111031443546	0.624071622281114	hartwig
CPCT02110069	-3.04828632423442	0.856017792828191	hartwig
CPCT02110076	0.05919281856996	0.809102787732851	hartwig
CPCT02110077	2.96574126635824	-6.81509235036241	hartwig
CPCT02110079	-1.9794474763973	-1.12416012078449	hartwig
CPCT02110080	-3.77080808246674	0.838860255228951	hartwig
CPCT02120001	-2.50695235337922	1.20442166909464	hartwig
CPCT02120008	-3.99846192194367	0.323683527450536	hartwig
CPCT02120016	-3.7962963391116	-0.261101010313479	hartwig
CPCT02120024	-3.15669371330796	1.30333833413761	hartwig
CPCT02120029	-4.08171485412958	0.132357902457785	hartwig
CPCT02120033	-3.54102702749882	1.03448065076292	hartwig
CPCT02120047	1.44706920827768	-2.79732353533584	hartwig
CPCT02120051	-3.05885550234409	1.11901883056402	hartwig
CPCT02120052	-4.74477982877935	1.25277610049006	hartwig
CPCT02120061	-3.26520467941026	0.900153089667094	hartwig
CPCT02120063	-4.01803430141103	0.266033721035353	hartwig
CPCT02120073	-4.12130787780218	1.0916108364744	hartwig
CPCT02120087	-3.66312219277018	1.80059479629159	hartwig
CPCT02120099	-3.45681528498404	0.28157398247071	hartwig
CPCT02120108	-3.8942856249183	0.699857825443228	hartwig
CPCT02120114	-2.87262012938977	0.450952278581043	hartwig
CPCT02120117	-4.16167221564931	-0.0824022975972042	hartwig
CPCT02120121	-3.59800361464289	0.0683882439220298	hartwig
CPCT02120137	-3.99758601967309	0.177582461989393	hartwig
CPCT02120148	-3.41849593147323	0.597528032396462	hartwig
CPCT02120154	-3.50553404811599	0.347464463277208	hartwig
CPCT02120158	-3.56433431379276	0.62496725570682	hartwig
CPCT02120165	-2.6862003564988	1.2143121604724	hartwig
CPCT02120179	-3.32863040972281	1.57463799737467	hartwig
CPCT02120183	-3.58259977095751	0.451549858919222	hartwig
CPCT02130163	-3.2218688313961	1.35482993197356	hartwig
CPCT02140004	-3.74083205191134	0.304860304818327	hartwig
CPCT02140039	-3.24277624679295	0.102181458002734	hartwig
CPCT02140044	-3.5672274277687	-0.589057451812539	hartwig
CPCT02140053	-2.20073822891544	-0.647983985898637	hartwig
CPCT02140083	-0.0677799788988416	1.07277013342773	hartwig
CPCT02140085	-4.05617193253912	0.306270674892591	hartwig
CPCT02140089	-3.36550803322604	0.317570129280597	hartwig
CPCT02140091	-3.02991346038112	0.496552393183707	hartwig
CPCT02150002	-3.93339564632044	0.81268435612405	hartwig
CPCT02150004	3.14389885545485	-8.0763638975631	hartwig
CPCT02150014	-2.70197223647034	0.427683228403441	hartwig
CPCT02150016	3.36983834083266	-6.25319328832515	hartwig
CPCT02150017	-3.06093926142681	0.43785923263218	hartwig
CPCT02150018	-2.79176814835114	0.084847583664946	hartwig
CPCT02150027	-4.03574968061799	0.9044902823021	hartwig
CPCT02150040	-3.55775981694524	1.03802203183816	hartwig
CPCT02150046	-3.61383976706652	0.901721902853002	hartwig
CPCT02150051	-1.23579862729784	-1.51061599118958	hartwig
CPCT02160001	-3.33713079780859	1.09902114791324	hartwig
CPCT02160003	0.31547661300274	0.218537718196163	hartwig
CPCT02160004	1.12083827887277	-0.360835259968054	hartwig
CPCT02160005	-2.51780504279546	0.471353370649204	hartwig
CPCT02160008	-3.46869413435529	0.796010785988118	hartwig
CPCT02160009	-3.83488321273615	0.930701746786696	hartwig
CPCT02160012	-3.09474288163322	0.678184140251117	hartwig
CPCT02160013	-3.45803230807124	0.709597424259234	hartwig
CPCT02160014	-3.96467076010122	0.462094839995876	hartwig
CPCT02160015	-3.94247113079552	-0.0220108362937954	hartwig
CPCT02160018	-3.87182556259474	1.56932563555997	hartwig
