sample	PC1	PC2	ancestry
CURTIS_H001433_N01_01_WG01	-2.48039419518014	0.815638212119042	ICGC
CURTIS_H001434_N01_01_WG01	-3.19204994942058	-0.238912696931955	ICGC
CURTIS_H001435_N01_01_WG01	-2.76144092908809	0.872722808472621	ICGC
CURTIS_H001436_N01_01_WG01	-2.88664422305651	0.193579715792022	ICGC
CURTIS_H001437_N01_01_WG01	-3.49226395397664	0.663894352699041	ICGC
CURTIS_H001438_N01_01_WG01	-2.28101447693401	0.122542806441344	ICGC
CURTIS_H001439_N01_01_WG01	-3.5078795707067	1.51634361165175	ICGC
CURTIS_H001440_N01_01_WG01	-2.86747903304034	-0.356167622165873	ICGC
CURTIS_H001441_N01_01_WG01	-3.0299497354154	0.0465166426882611	ICGC
CURTIS_H001442_N01_01_WG01	-2.54594239748949	0.272135412018467	ICGC
CURTIS_H001443_N01_01_WG01	-2.51493197909153	0.69044856948831	ICGC
CURTIS_H001444_N01_01_WG01	-2.50697998928941	0.615088139072933	ICGC
CURTIS_H001445_N01_01_WG01	-3.63395858213968	0.435228878148725	ICGC
CURTIS_H001446_N01_01_WG01	-3.2532763664077	0.904083382304426	ICGC
CURTIS_H001447_N01_01_WG01	-3.59435135275955	0.620065094398603	ICGC
CURTIS_H001448_N01_01_WG01	-3.01452350711769	1.20700000203319	ICGC
CURTIS_H001449_N01_01_WG01	-2.88642451385996	-0.2023552333762	ICGC
CURTIS_H001450_N01_01_WG01	-3.00628733606755	0.3989019038991	ICGC
CURTIS_H001451_N01_01_WG01	-2.71776440385443	-0.0825525495650478	ICGC
CURTIS_H001452_N01_01_WG01	-2.55184735189247	0.534526423636418	ICGC
CURTIS_H001453_N01_01_WG01	-2.11382230273543	0.4338268488905	ICGC
CURTIS_H001454_N01_01_WG01	-2.75802108403027	0.133744211322641	ICGC
CURTIS_H001455_N01_01_WG01	-2.92639749698922	0.823455867114048	ICGC
CURTIS_H001456_N01_01_WG01	-2.12132089067023	1.65397655133823	ICGC
CURTIS_H001457_N01_01_WG01	-3.01573321717571	1.32430016628091	ICGC
CURTIS_H001458_N01_01_WG01	-2.28556261044136	0.247026046931584	ICGC
